Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Uruguay,URY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.5353424867451
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.388
Uzbekistan,UZB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.45
Uzbekistan,UZB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.401
Uzbekistan,UZB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Uzbekistan,UZB,Net migration,SM.POP.NETM,-6004
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,66.1051443040372
Uzbekistan,UZB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.4247464665454
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2878.96879292451
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3725.67414578619
Uzbekistan,UZB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.6156267803295
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.477
Vanuatu,VUT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.445
Vanuatu,VUT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.927
Vanuatu,VUT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Vanuatu,VUT,Net migration,SM.POP.NETM,0
Vanuatu,VUT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Vanuatu,VUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,3515.23633611798
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2651.47349372082
Vanuatu,VUT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.514
"Venezuela, RB",VEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.72
"Venezuela, RB",VEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.501
"Venezuela, RB",VEN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Venezuela, RB",VEN,Net migration,SM.POP.NETM,-112899
"Venezuela, RB",VEN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Venezuela, RB",VEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Venezuela, RB",VEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.588
Viet Nam,VNM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.877
Viet Nam,VNM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.264
Viet Nam,VNM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Viet Nam,VNM,Net migration,SM.POP.NETM,-81789
Viet Nam,VNM,Trade (% of GDP),NE.TRD.GNFS.ZS,164.818071269894
Viet Nam,VNM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,86.4674192371297
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,4323.35031982451
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3775.46375555802
Viet Nam,VNM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.6465959765628
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.519512195122
Virgin Islands (U.S.),VIR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.3
Virgin Islands (U.S.),VIR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.9
Virgin Islands (U.S.),VIR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,-444
Virgin Islands (U.S.),VIR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Virgin Islands (U.S.),VIR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Virgin Islands (U.S.),VIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.17
West Bank and Gaza,PSE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.691
West Bank and Gaza,PSE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.502
West Bank and Gaza,PSE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,-24996
West Bank and Gaza,PSE,Trade (% of GDP),NE.TRD.GNFS.ZS,79.5331663669115
West Bank and Gaza,PSE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.745505073426
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3455.02852911712
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2888.76306072177
West Bank and Gaza,PSE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.5974092190118
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.295
"Yemen, Rep.",YEM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.235
"Yemen, Rep.",YEM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.388
"Yemen, Rep.",YEM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Yemen, Rep.",YEM,Net migration,SM.POP.NETM,-5233
"Yemen, Rep.",YEM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Yemen, Rep.",YEM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,426.354075914615
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,859.209312092016
"Yemen, Rep.",YEM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.349
Zambia,ZMB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.936
Zambia,ZMB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.673
Zambia,ZMB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Zambia,ZMB,Net migration,SM.POP.NETM,9521
Zambia,ZMB,Trade (% of GDP),NE.TRD.GNFS.ZS,78.2418870451485
Zambia,ZMB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,40.8461239686718
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1330.72780576709
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1330.85998216751
Zambia,ZMB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.4450686240954
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.775
Zimbabwe,ZWE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.226
Zimbabwe,ZWE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.013
Zimbabwe,ZWE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Zimbabwe,ZWE,Net migration,SM.POP.NETM,-97380
Zimbabwe,ZWE,Trade (% of GDP),NE.TRD.GNFS.ZS,50.7949638787374
Zimbabwe,ZWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.579400340811
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2156.03409322984
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1417.55775908425
Zimbabwe,ZWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.2740398756247
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.146290855385
Africa Eastern and Southern,AFE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.3955471723608
Africa Eastern and Southern,AFE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.9147792769187
Africa Eastern and Southern,AFE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,-989975
Africa Eastern and Southern,AFE,Trade (% of GDP),NE.TRD.GNFS.ZS,56.9985827061445
Africa Eastern and Southern,AFE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.544702781512
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,1568.15989105305
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1412.62538438423
Africa Eastern and Southern,AFE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.7581957624129
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.8557215483276
Africa Western and Central,AFW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,57.7523563311591
Africa Western and Central,AFW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,59.9971017085887
Africa Western and Central,AFW,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Africa Western and Central,AFW,Net migration,SM.POP.NETM,327673
Africa Western and Central,AFW,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Africa Western and Central,AFW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,1599.39298291654
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1841.75834617104
Africa Western and Central,AFW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.4446783578531
Arab World,ARB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.6194366255104
Arab World,ARB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.4189102394527
Arab World,ARB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Arab World,ARB,Net migration,SM.POP.NETM,482824
Arab World,ARB,Trade (% of GDP),NE.TRD.GNFS.ZS,86.7923295652316
Arab World,ARB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.2825986925989
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,7479.68809103279
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6321.01759091735
Arab World,ARB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.573808840727
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1716450013098
Caribbean small states,CSS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.9866242802663
Caribbean small states,CSS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.4569205704503
Caribbean small states,CSS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Caribbean small states,CSS,Net migration,SM.POP.NETM,-4680
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,17582.2636796878
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16394.8707848282
Caribbean small states,CSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8967836493153
Central Europe and the Baltics,CEB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.3543443073327
Central Europe and the Baltics,CEB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.6246787200145
Central Europe and the Baltics,CEB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,83236
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,123.60116671873
Central Europe and the Baltics,CEB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,62.7377464957111
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,22699.5351734821
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16514.4404393888
Central Europe and the Baltics,CEB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2827886193545
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.7962449795855
Early-demographic dividend,EAR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.7844343543505
Early-demographic dividend,EAR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.9138639017254
Early-demographic dividend,EAR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,-2806208
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,54.0019227123201
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.7472793648206
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,4322.18279373346
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3878.45590307873
Early-demographic dividend,EAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.8720095318781
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6595183258032
East Asia & Pacific,EAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.855543680894
East Asia & Pacific,EAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.6345793995452
East Asia & Pacific,EAS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,-326194
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,57.574129869984
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.738350190952
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,13117.90954458
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12737.6861447227
East Asia & Pacific,EAS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.0311740821055
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8806830895266
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.0993303628336
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.835817840863
East Asia & Pacific (excluding high income),EAP,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,-746222
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,44.5136827937292
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.0413732527109
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,10125.7668065643
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9665.46358474715
East Asia & Pacific (excluding high income),EAP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.1411022093932
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9085643603807
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.1192712385543
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.8753061624035
East Asia & Pacific (IDA & IBRD countries),TEA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,-744392
East Asia & Pacific (IDA & IBRD countries),TEA,Trade (% of GDP),NE.TRD.GNFS.ZS,44.5147634537886
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.0394346560225
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,10239.674334039
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9774.14866793259
East Asia & Pacific (IDA & IBRD countries),TEA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.1411788525763
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1920076156423
Euro area,EMU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.7518903519601
Euro area,EMU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.761514540326
Euro area,EMU,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Euro area,EMU,Net migration,SM.POP.NETM,1213745
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,92.6179240643377
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,50.5594785725242
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,45068.7010930397
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37908.5766945404
Euro area,EMU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.300600790466
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.3870183177038
Europe & Central Asia,ECS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.2602459295398
Europe & Central Asia,ECS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.6966476445677
Europe & Central Asia,ECS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,1176758
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,86.6553031818539
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,46.5138614332993
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,29835.7180523654
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25562.672060346
Europe & Central Asia,ECS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.6730682238376
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7987152767476
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.2750094854065
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.4273819984208
Europe & Central Asia (excluding high income),ECA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,-700818
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,72.7240683733073
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.0278947452054
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,8571.4101866164
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8269.6558897835
Europe & Central Asia (excluding high income),ECA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.8516414813176
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.7300564025194
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.6926596893012
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.9695500064784
Europe & Central Asia (IDA & IBRD countries),TEC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,-693240
Europe & Central Asia (IDA & IBRD countries),TEC,Trade (% of GDP),NE.TRD.GNFS.ZS,65.6086656869441
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.7234720485217
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,12106.9240912296
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10043.4968559626
Europe & Central Asia (IDA & IBRD countries),TEC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.6853379091761
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4114503796875
European Union,EUU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.8081336824873
European Union,EUU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.1567876366552
European Union,EUU,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
European Union,EUU,Net migration,SM.POP.NETM,1304104
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,95.6374599228806
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.9471867990741
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,41392.0743803078
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34564.095590823
European Union,EUU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3887099308377
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.3732812629951
Fragile and conflict affected situations,FCS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.1893287949797
Fragile and conflict affected situations,FCS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.6431149307925
Fragile and conflict affected situations,FCS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,-552920
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1781.86010011545
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1698.40160682818
Fragile and conflict affected situations,FCS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.7159054177481
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.3337587194911
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.1392001757477
Heavily indebted poor countries (HIPC),HPC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,-1276377
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,53.0291162182633
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.7843129137182
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,1173.17370951469
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,998.105333517896
Heavily indebted poor countries (HIPC),HPC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.5986809898562
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1500151183354
High income,HIC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.4260184635977
High income,HIC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.0927738017915
High income,HIC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
High income,HIC,Net migration,SM.POP.NETM,5051444
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,63.0922740597603
High income,HIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.0389191177766
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,48708.4624685822
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41191.9724958332
High income,HIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.7569583182421
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5209699459191
IBRD only,IBD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.0420527167486
IBRD only,IBD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.15674427314
IBRD only,IBD,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
IBRD only,IBD,Net migration,SM.POP.NETM,-1923189
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,49.7472863690463
IBRD only,IBD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.208685435714
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,7964.73675347128
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7305.86790476457
IBRD only,IBD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.7425042600253
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0008209186498
IDA & IBRD total,IBT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.6440081789785
IDA & IBRD total,IBT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.4860339332815
IDA & IBRD total,IBT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,-4923466
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,49.7001386429103
IDA & IBRD total,IBT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.943334966537
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,6162.30588823383
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5685.07908248346
IDA & IBRD total,IBT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.6272519971283
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.4621643327349
